Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DOW,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT,PFE,RTX,XOM
9/17/20,110.339996,104.660004,167.529999,153.869995,40.369999,78.790001,130.220001,50.970001,194.830002,279.959991,124.919998,50.32,147.169998,98.559998,50.549999,222.580002,172.380005,85.639999,202.910004,116.360001,137.520004,112.599998,304.980011,205.270004,60.59,37.209999,136.690002,34.933586,62.810001,37.799999
9/18/20,106.839996,103.440002,161.139999,152.389999,39.810001,78.209999,128.630005,50.369999,194.860001,275.190002,122.760002,49.889999,149.179993,98.349998,50.450001,220.270004,169.550003,85.809998,200.389999,114.660004,137.369995,111.610001,308.019989,202.610001,60.349998,36.93,135.289993,34.753323,62.349998,37.189999
9/21/20,110.080002,98.169998,156.350006,145.330002,39.040001,76.300003,125.410004,47.91,194,272.350006,120.25,49.720001,145.100006,95.309998,49.09,216.410004,161.360001,83.129997,202.539993,113.370003,136.710007,109.449997,299.190002,197.449997,59.610001,35.790001,137.070007,34.174572,60.02,36.43
9/22/20,111.809998,98.480003,156.800003,147.149994,39.32,75.529999,127.209999,47.799999,191.619995,273.309998,120.510002,49.950001,144.210007,94.269997,49.66,216.410004,162.339996,82.940002,207.419998,116.870003,137.960007,109.25,294.26001,200.559998,59.82,35.720001,138.309998,34.392788,59.790001,35.529999
9/23/20,107.120003,95.559998,151.179993,144.380005,38.279999,71.949997,123.279999,46.740002,186.119995,266.549988,118.830002,48.82,144.440002,92.739998,48.209999,214.970001,159.509995,82.629997,200.589996,127.110001,136.309998,107.489998,292.140015,195.369995,58.91,35.060001,135.990005,34.155598,58.330002,34.389999
9/24/20,108.220001,95.449997,146.050003,145.139999,37.849998,71.800003,122.489998,46.41,195.110001,265.700012,118.089996,49.16,144.669998,92.660004,48.700001,216.119995,160.419998,83.150002,203.190002,124.75,136.919998,107.82,292.660004,195.520004,59.189999,35.029999,136.699997,33.927895,57.380001,34.32
9/25/20,112.279999,96.260002,156.029999,145.910004,38.450001,71.830002,124,46.040001,194.949997,268.549988,118.949997,49.939999,145.660004,93.470001,48.720001,218.179993,160.270004,82.93,207.820007,124.230003,137.619995,108.110001,302.5,197.25,59.389999,35.43,137.270004,34.203037,57.490002,34.639999
9/28/20,114.959999,98.82,166.080002,147.679993,39.130001,73.93,125.989998,47.48,199.070007,272.329987,121.730003,51.43,147.110001,96.160004,49.279999,220.259995,161.660004,82.760002,209.440002,124.32,138.009995,110.220001,303.230011,200.320007,59.360001,36.07,137.25,34.525616,58.889999,35.310001
9/29/20,114.089996,97.75,163.600006,147.410004,39.060001,71.900002,125.400002,46.57,196.789993,272.109985,120.940002,51.189999,147.059998,95.349998,48.919998,218.679993,159.809998,81.900002,207.259995,126.349998,137.259995,107.440002,304.149994,199.440002,59.240002,35.380001,137.139999,34.316887,57.599998,34.279999
9/30/20,115.809998,100.25,165.259995,149.149994,39.389999,72,124.080002,47.049999,200.970001,277.709991,121.669998,51.779999,148.880005,96.269997,49.369999,219.490005,160.179993,82.949997,210.330002,125.540001,138.990005,108.190002,311.769989,199.970001,59.490002,35.919998,139.910004,34.819733,57.540001,34.330002
10/1/20,116.790001,101.330002,167.860001,146.710007,38.799999,70.419998,123.309998,46.110001,198.550003,277.619995,121.089996,52.240002,147.320007,96.970001,49.18,219.589996,158.789993,81.639999,212.460007,126.639999,139.240005,107.809998,313.070007,203.350006,59.450001,35.869999,143.080002,34.506641,57.459999,33.130001
10/2/20,113.019997,101.610001,168.080002,149.940002,38.27,71.190002,122.550003,47.310001,199.899994,279.309998,120.57,51.009998,146.240005,97.889999,49.360001,222.669998,160.360001,80.800003,206.190002,126.639999,138.119995,108.580002,311.980011,201.460007,59.240002,35.77,140.5,34.516129,59.34,32.98
10/5/20,116.5,103.889999,171.199997,153.490005,38.57,72.699997,123.370003,48.580002,201.800003,282.100006,122.010002,51.689999,148.229996,99.040001,49.380001,226.070007,162.75,81.239998,210.380005,127.910004,139.389999,111.910004,318.149994,203.539993,59.66,36.619999,141.800003,34.867172,59.509998,33.740002
10/6/20,113.160004,101.760002,159.539993,151.529999,38.57,72.300003,120.93,47.880001,201.089996,276.470001,121.970001,51.369999,146.259995,98.019997,48.939999,224.089996,162.229996,79.629997,205.910004,127.650002,139.610001,111.529999,314.450012,200.449997,59.459999,35.950001,140.630005,34.316887,58.450001,33.389999
10/7/20,115.080002,103.379997,164.610001,154.770004,39.400002,73.779999,122.910004,48.299999,203.600006,282.790009,124.07,52.669998,147.880005,99.730003,49.560001,226.479996,166.490005,80.040001,209.830002,130.059998,140.699997,113.800003,323.170013,202.470001,59.610001,36.490002,140.889999,34.601517,59.689999,33.5
10/8/20,114.970001,106.059998,168,156.660004,39.790001,75.220001,123.089996,49.380001,207.979996,284.519989,131.490005,53.369999,148.889999,101.779999,50.459999,225.800003,167.710007,80.480003,210.580002,129.710007,141.649994,115.620003,322.410004,202.979996,59.189999,37.07,141.360001,35,60.799999,35.259998
10/9/20,116.970001,106.339996,167.330002,158.940002,39.849998,74,124.980003,49.360001,207.539993,285.920013,127.790001,52.82,150.970001,101.199997,50.810001,224.830002,169.300003,80.360001,215.809998,130.979996,142.919998,115.830002,327.839996,206.639999,59.330002,36.34,142.779999,34.905125,59.91,34.740002
10/12/20,124.400002,106.610001,167.350006,162.610001,40.360001,74.510002,124.970001,48.580002,214.119995,286.910004,127.209999,53.880001,151.839996,102.440002,51.09,226.110001,168.649994,80.360001,221.399994,129.460007,144.490005,116.540001,329.970001,206.399994,59.549999,36.93,144.25,34.933586,60.529999,34.630001
10/13/20,121.099998,105.010002,162.139999,162.119995,39.810001,73.400002,128.960007,47.880001,210.809998,290.359985,125.099998,53.830002,148.360001,100.779999,50.220001,227.350006,166.630005,80.709999,222.860001,129.199997,144.210007,112.889999,331.420013,204.320007,59.360001,36.18,146.229996,35.009487,59.52,34.220001
10/14/20,121.190002,104.809998,163.240005,163.610001,39.889999,72.949997,126.589996,48.830002,211.229996,287.089996,125.940002,53.549999,148.100006,100.220001,50.119999,227.619995,168.399994,80.510002,220.860001,127.660004,144.039993,112.029999,321.850006,202.199997,58.43,35.91,143.940002,34.971539,59.939999,34.150002
10/15/20,120.709999,104.43,164.240005,165.039993,39.970001,73.510002,127.360001,49.009998,208.600006,287.540009,124.889999,53.849998,147.190002,101.720001,49.990002,229.639999,169.080002,79.059998,219.660004,129,143.830002,112.639999,324.570007,199.550003,58.16,37.639999,144.529999,34.677418,60.490002,34.450001
10/16/20,119.019997,104.910004,167.350006,168.75,40.16,72.889999,126.809998,49.299999,206.210007,287.660004,125.93,54.16,148.100006,101.510002,50.029999,229.369995,170.970001,79.830002,219.660004,128,144.389999,113.32,329.899994,200.259995,58.049999,37.41,144.710007,36.005692,61.75,34.099998
10/19/20,115.980003,102.470001,167.110001,167.529999,39.299999,71.279999,124.230003,48.84,205.690002,283.730011,125.519997,54.580002,144.320007,99.800003,49.619999,226,169.550003,78.669998,214.220001,127.43,141.910004,111.839996,324.220001,196.970001,57.299999,36.970001,142.949997,35.863377,61.459999,33.419998
10/20/20,117.510002,103.139999,167.240005,168.990005,39.200001,71.68,124.949997,49.34,208.029999,286.040009,117.370003,53.43,144.550003,100.370003,50.25,227.449997,170.949997,78.269997,214.649994,128.490005,142.479996,118.110001,323.410004,197.699997,57.25,37.490002,143.899994,35.56926,61.240002,33.700001
10/21/20,116.870003,101.43,163.860001,167.399994,39.060001,70.870003,126.629997,48.549999,202.910004,284.51001,115.059998,53.5,143.929993,99.370003,49.990002,228.190002,169.169998,78.07,214.800003,129.429993,143.25,125,322.790009,198.429993,56.75,37.389999,144.399994,35.180267,60.349998,33.16
10/22/20,115.75,104.790001,169.070007,169.660004,38.82,73.400002,127.559998,48.82,205.399994,281.160004,115.760002,53.900002,145.080002,102.879997,50.68,229.149994,170.710007,79.209999,214.889999,130.020004,141.449997,126.139999,325.730011,197.990005,57.330002,37.509998,143.550003,35.512333,62.799999,34.860001
10/23/20,115.040001,100.980003,167.360001,168.589996,38.82,72.57,128.350006,48.529999,205.039993,283,116,48.200001,145.240005,103.809998,50.52,228.710007,169.800003,79.830002,216.229996,129.990005,142.380005,125.970001,330.600006,198.009995,57.959999,38.040001,143.850006,36.223907,62.57,34.16
10/26/20,115.050003,96.879997,160.830002,163.199997,37.669998,70.940002,124.059998,47.150002,201.139999,276.040009,112.220001,46.720001,143.970001,101.239998,49.799999,224.270004,166.160004,78.839996,210.080002,128.369995,141.300003,121.540001,323.059998,193.070007,57.810001,37.209999,142.160004,35.97723,60.810001,33.349998
10/27/20,116.599998,94.93,155.240005,157.910004,36.869999,69.510002,123.309998,46.57,195.679993,276.839996,110.559998,45.639999,143.149994,99.330002,49.900002,222.970001,161.029999,77.989998,213.25,127.989998,142.360001,119.089996,320.51001,190.059998,57.380001,36,142.869995,35.512333,56.529999,32.82
10/28/20,111.199997,91.599998,148.139999,151.160004,35.709999,66.879997,118.470001,45.18,189.770004,269.720001,106.650002,44.25,138.360001,96.540001,47.959999,214.690002,158.529999,76.18,202.679993,122.080002,137.660004,121.5,308,180.869995,56.310001,34.59,140.039993,33.633778,52.34,31.57
10/29/20,115.32,91.07,148.289993,154.669998,35.689999,68.800003,121.540001,46.25,189.940002,269.630005,108.910004,44.110001,137.190002,97.169998,48.02,214.949997,158.479996,75.889999,204.720001,122.860001,137.570007,122.459999,303.679993,184.869995,56.759998,33.52,139.919998,33.472485,53.139999,32.970001
10/30/20,108.860001,91.239998,144.389999,157.050003,35.900002,69.5,121.25,45.490002,189.039993,266.709991,111.660004,44.279999,137.110001,98.040001,48.060001,213,159.960007,75.209999,202.470001,120.080002,137.100006,120.709999,305.140015,181.710007,56.990002,34.040001,138.75,33.662239,54.32,32.619999
11/2/20,108.769997,93.400002,148.600006,163.270004,35.900002,72.150002,120.129997,47.82,190.199997,270.73999,112.910004,44.459999,138.690002,100.25,48.619999,212.559998,162.940002,76.709999,202.330002,122.389999,138.5,123.919998,312.100006,184.740005,57.700001,35.790001,140.399994,34.373814,55.75,33.990002
11/3/20,110.440002,96.290001,153.649994,167.690002,36.68,71.739998,124.019997,48.73,197.929993,277.369995,114.160004,44.849998,138.5,103.410004,49.349998,216.800003,165.509995,76.919998,206.429993,124.589996,141.220001,126.339996,321.350006,188.339996,57.75,37.369999,142.779999,34.335861,57.040001,33.41
11/4/20,114.949997,96.400002,151.630005,155.229996,36.57,71.769997,125.07,46.450001,197.869995,282.720001,111.900002,45.700001,139.399994,100.25,49.169998,214.869995,160.160004,80.620003,216.389999,127.339996,140.639999,123.400002,354.559998,193.970001,57.220001,36.299999,141.960007,35.417458,56.82,33.23
11/5/20,119.029999,98.110001,157.089996,163.089996,37.23,72.139999,126.959999,48.970001,202.960007,285.850006,114.769997,45.68,139.759995,104.349998,49.439999,216.309998,163.199997,80.459999,223.289993,129.699997,142.380005,127.510002,354.399994,197.639999,58.150002,37.529999,143.470001,34.525616,58.279999,33.169998
11/6/20,118.690002,96.690002,157.740005,161.289993,37.529999,71.150002,127.459999,48.23,201.259995,284.23999,114.040001,45.389999,142.25,102.959999,49.450001,216.559998,163.020004,80.360001,223.720001,128.899994,143.229996,127,347.459991,198.470001,58.529999,37.310001,145.770004,34.535103,58.560001,32.779999
11/9/20,116.32,117.370003,179.360001,170.820007,38.200001,79.400002,142.589996,52.119999,214.929993,269.970001,115.529999,45.599998,146.080002,116.900002,52.57,213.220001,163.429993,80.5,218.389999,128.949997,137.990005,134.279999,350,212.679993,59.84,39.779999,143.539993,37.19165,64.989998,36.93
11/10/20,115.970001,115.949997,188.690002,172.300003,38.720001,83.07,142.110001,53.459999,217.470001,275.570007,117.910004,45.439999,148.279999,116.519997,53.98,213.320007,169.139999,81.110001,211.009995,127.709999,140.259995,136.360001,353.690002,213.309998,61.099998,42.349998,145.559998,36.698292,67.889999,36.860001
11/11/20,119.489998,111.120003,182.149994,169.460007,39.330002,82.459999,137.820007,52.209999,218.050003,277.75,117.199997,46.349998,147.800003,114.779999,53.580002,218.020004,169.210007,81.059998,216.550003,127.660004,142.070007,134.960007,351.700012,212.699997,61,41.439999,147.979996,36.527515,65.849998,36.48
11/12/20,119.209999,111.099998,176.720001,169.130005,38.669998,80.669998,135.520004,51.040001,214.509995,276.23999,114.5,44.950001,148.300003,113.370003,53.009998,213.070007,167.050003,79.860001,215.440002,126.639999,142.149994,132.399994,354.410004,208.259995,60.790001,40.77,148.229996,35.626186,63.990002,35.23
11/13/20,119.260002,114.989998,187.110001,171.710007,41.400002,83.029999,138.360001,51.970001,219.080002,277.170013,116.849998,45.459999,149.899994,114.080002,53.450001,213.279999,169.789993,81.089996,216.509995,128.279999,144.279999,134.630005,355.670013,210.479996,61.060001,42.709999,150.539993,36.641365,66.150002,36.080002
11/16/20,120.300003,118.669998,202.399994,173.190002,42.540001,88.959999,144.669998,53.93,222.380005,279.570007,118.360001,46.189999,150.850006,117.300003,53.849998,216.729996,173.860001,80.18,217.229996,130.110001,142.429993,136.289993,356.820007,212.699997,60.889999,44.099998,152.440002,35.417458,68.660004,38.16
11/17/20,119.389999,116.480003,210.050003,171.910004,41.880001,87.040001,144.5,54.48,224.649994,272.470001,117.699997,45.529999,149.350006,116.110001,53.68,216.009995,173.639999,81.5,214.460007,132.210007,141.880005,135.039993,352.100006,210.710007,60.75,39.849998,149.369995,36.040001,68.870003,38.669998
11/18/20,118.029999,114.239998,203.300003,172.740005,41.32,84.279999,143.899994,55.299999,224.300003,269.829987,116.769997,45.060001,147.369995,115.25,52.610001,215.520004,171.399994,80.25,211.080002,131.630005,139.699997,134.369995,344.51001,207.830002,60.32,38.23,149.089996,36.32,69.510002,37.209999
11/19/20,118.639999,114.139999,205.669998,172.899994,41.169998,85.730003,141.720001,55.34,224.570007,270.929993,117.18,45.619999,147.139999,115.559998,53.130001,215.110001,171.610001,80.389999,212.419998,131.910004,139.529999,133.869995,337,207.570007,60.209999,37.849998,152.119995,36.189999,71.110001,37.400002
11/20/20,117.339996,112.580002,199.619995,172.229996,40.970001,85.790001,141.070007,54.73,223.350006,269.809998,116.940002,45.389999,146.360001,114.57,52.669998,214.089996,172.889999,80.449997,210.389999,132.979996,139.300003,134.550003,334.700012,203.880005,60.040001,37.529999,150.240005,36.700001,69.760002,36.939999
11/23/20,113.849998,116.089996,211.529999,174.779999,41.639999,91.029999,145.979996,55.939999,228.830002,271.399994,120.089996,46.060001,143.869995,117.870003,52.68,217,174.139999,80.279999,210.110001,134.130005,138.759995,134.630005,335.059998,208.160004,60.23,37.98,150.929993,36.52,72.639999,39.360001
11/24/20,115.169998,120.389999,218.490005,176.899994,42.610001,95.620003,151.490005,57.73,237.5,273.309998,124.419998,47.009998,143.869995,123.32,53.220001,219.710007,177.080002,80.139999,213.860001,134.699997,138.309998,136.389999,336.01001,209.679993,60.639999,38.52,151.360001,36.599998,74.360001,41.98
11/25/20,116.029999,120.580002,217.610001,174.630005,42.5,92.139999,149.089996,56.43,236.539993,273.959991,124.199997,47.049999,143.679993,122.029999,52.93,219.339996,177.119995,80.059998,213.869995,135.539993,138.679993,136.020004,333.190002,210.889999,60.41,39.07,151.830002,36.529999,73.809998,40.810001
11/27/20,116.589996,120.589996,216.5,175.080002,42.700001,91.309998,147.130005,55.400002,235.399994,275.98999,124.349998,47.450001,144,121.220001,52.700001,218.330002,176.889999,79.860001,215.229996,134.25,138.610001,134.440002,337.940002,211,60.580002,39,151.600006,37.23,73.910004,40.189999
11/30/20,119.050003,118.589996,210.710007,173.589996,43.02,87.18,148.009995,53.009998,230.580002,277.410004,123.519997,48.349998,144.679993,117.879997,51.599998,217.440002,172.729996,80.389999,214.070007,134.699997,138.869995,129.649994,336.339996,210.350006,60.41,38.009998,152.789993,38.310001,71.720001,38.130001
12/1/20,122.720001,119.93,213.009995,173.259995,43.540001,87.449997,149.440002,53.529999,232.080002,276.600006,123.160004,49.560001,147.449997,119.739998,52.040001,216.139999,170.520004,81.550003,216.210007,135.440002,139.369995,133.410004,341.190002,211.199997,60.580002,38.459999,152.639999,39.41,71.230003,38.5
12/2/20,123.080002,122.330002,223.850006,173.869995,43.889999,89.870003,153.610001,53.200001,237.649994,271.100006,124.620003,49.900002,148.139999,122.040001,52.110001,210.860001,171.850006,81.830002,215.369995,135.580002,138.360001,134.039993,347.559998,210.179993,61.360001,39.84,150.520004,40.799999,71.940002,39.939999
12/3/20,122.940002,123.120003,237.199997,174.630005,44.110001,89.800003,153.240005,53.599998,235.470001,268.140015,123.610001,50.990002,149,121.239998,52.779999,211.509995,171.830002,81.449997,214.240005,136.960007,137.339996,135.089996,348.679993,208.050003,61.740002,42.82,149.300003,40.09,73.290001,40.209999
12/4/20,122.25,125.040001,232.710007,182.210007,44.380001,93.279999,154.139999,55.049999,239.580002,263.98999,127.199997,51.990002,150.270004,122.339996,53.849998,210.740005,172.460007,81.940002,214.360001,137.190002,137.470001,136.160004,349.890015,212.679993,61.549999,43.41,148.910004,40.34,73.910004,41.68
12/7/20,123.75,123.940002,238.169998,178.710007,44.349998,90.760002,153.679993,53.209999,238.449997,262.640015,124.699997,50.200001,148.970001,121.879997,52.990002,208.889999,170.149994,82.510002,214.289993,138.75,137.679993,133.899994,347.859985,212.649994,61.349998,42.43,148.110001,41.25,73.040001,40.900002
12/8/20,124.379997,123.519997,236.570007,178.839996,44.369999,91.540001,153.720001,54.549999,238.839996,261.720001,125.709999,50.689999,151.550003,122,53.18,208.389999,172.460007,83.18,216.009995,139.119995,138.050003,135.259995,347.859985,212.770004,61.450001,41.990002,149.449997,42.560001,74.480003,42.240002
12/9/20,121.779999,121.690002,232.059998,180.070007,44.689999,90.440002,154.429993,54.66,242.820007,265.579987,126.790001,50.07,153.100006,121.050003,53.330002,208.690002,175.289993,83.470001,211.800003,138.789993,136.410004,134.910004,344.410004,209.580002,61.459999,41.77,148.270004,41.849998,73.540001,42.799999
12/10/20,123.239998,121.839996,234.429993,178.850006,44.32,93.349998,154.690002,54.43,244.399994,264.809998,124.959999,50.259998,152.25,120.269997,53.049999,208.039993,173.490005,82.989998,210.520004,137.580002,135.509995,136.710007,339.649994,207.610001,60.509998,41.650002,147.039993,41.73,72.980003,44.009998
12/11/20,122.410004,120.230003,230.330002,179.289993,44.32,92.449997,175.720001,54,239.990005,264.549988,124.269997,49.73,152.949997,119.559998,53.349998,207.759995,174.020004,82.959999,213.259995,137.410004,136.509995,134.949997,337.070007,206.240005,60.349998,41.529999,147,41.119999,72.889999,43.799999
12/14/20,121.779999,117.360001,228.619995,178.050003,44.240002,89.440002,169.300003,53.060001,237.789993,265.579987,123.529999,50.470001,149.070007,118.300003,53.27,211.919998,173.080002,80.32,214.199997,136.279999,135.850006,133.990005,336.130005,207.25,59.98,41.48,145.649994,39.209999,70.800003,42.220001
12/15/20,127.879997,119.099998,229.5,181.740005,44.720001,89.370003,173.940002,54.130001,242.429993,267.980011,125.93,50.669998,150.570007,120.32,53.84,214.860001,174.679993,80.480003,214.130005,139.389999,136.649994,137.259995,339.670013,208.360001,60.549999,41.330002,145.580002,38.709999,71.040001,43.040001
12/16/20,127.809998,119,225.869995,179.5,44.720001,88.690002,173.119995,53.830002,243.770004,269.589996,125.550003,51.119999,149.669998,120.669998,53.060001,213.800003,175.410004,79.830002,219.279999,138.339996,137.270004,137.440002,339.339996,208.270004,59.91,40.439999,145.429993,37.84,70.57,43.700001
12/17/20,128.699997,118.980003,221.240005,179.169998,44.82,88.410004,173.550003,53.830002,244.429993,273.970001,125.550003,50.650002,153.619995,119.669998,53.27,214.25,176.649994,79.82,219.419998,140.5,138.25,138.029999,341.670013,211.179993,60.009998,40.880001,146.100006,38.029999,70.639999,43.48
12/18/20,126.660004,117.510002,219.75,180.960007,45.439999,87.190002,172.889999,55.66,242.130005,270.450012,125.849998,47.459999,154.509995,119.080002,53.740002,215.080002,176.419998,79.529999,218.589996,137.279999,139.039993,138.860001,338.380005,211.309998,60.459999,40.689999,145.949997,37.68,70.169998,42.73
12/21/20,128.229996,116.410004,219.309998,180.160004,44.880001,86.089996,170.690002,55.080002,256.980011,270.98999,123.389999,46.360001,153.020004,123.550003,52.810001,211.669998,175.660004,79.290001,222.589996,144.020004,137.520004,138.149994,336.079987,209.009995,59.490002,40.669998,145.970001,37.380001,69.669998,41.950001
12/22/20,131.880005,114.550003,218.779999,176.580002,44.689999,84.360001,170.449997,54.669998,250.089996,270.040009,123.610001,46.169998,152.720001,121.669998,52.759998,211.919998,174.779999,79.419998,223.940002,142.449997,136.550003,136.479996,335.01001,205.839996,58.990002,39.27,144.199997,36.740002,69.25,41.240002
12/23/20,130.960007,116.949997,219.690002,178.419998,44.380001,85.690002,173.550003,54.75,256.450012,269.809998,123.900002,46.57,151.940002,125.07,53.080002,212.020004,173.990005,79.760002,221.020004,141.759995,136.339996,137.949997,337.589996,205.300003,58.959999,39.869999,143.220001,37.439999,70.720001,41.77
12/24/20,131.970001,117.349998,217.149994,179.559998,44.540001,85.330002,173.729996,54.790001,256.160004,270.920013,124.690002,47.07,152.470001,124.519997,53.439999,211.389999,174.520004,80.139999,222.75,141.600006,137.720001,138.490005,340.790009,208.699997,58.84,39.619999,143.5,37.27,70.269997,41.599998
12/28/20,136.690002,118.360001,216.089996,178.369995,44.919998,84.900002,178.860001,54.290001,259.589996,269.25,124.82,47.07,153.190002,125.339996,54.16,214.020004,174.710007,80.449997,224.960007,142.429993,138.679993,139.190002,345.950012,212.630005,58.98,39.66,145.220001,36.82,70.629997,41.740002
12/29/20,134.869995,118.139999,216.25,176.649994,44.639999,84.610001,177.300003,54.330002,258.01001,266.190002,123.800003,49.389999,154.139999,125.010002,54.130001,212.710007,173.850006,81.419998,224.149994,141.570007,138.419998,138.350006,347.350006,214.369995,58.810001,39.41,144.300003,37.049999,70.339996,41.27
12/30/20,133.720001,119.43,216.669998,180.039993,44.48,85.330002,181.169998,55.470001,259.450012,265.26001,124.339996,48.75,156.050003,125.360001,54.439999,211.559998,174.110001,80.589996,221.679993,141.580002,137.770004,139.080002,344.98999,218.360001,58.139999,39.34,144.179993,36.740002,71.360001,41.599998
